qualifying_bills,last_qualifying_bill_date,last_city,total_spend_on_qualifying_bills,total_quantity_in_qualifying_bills,mobile
1,2025-12-15T12:24:17.862923+00:00,Lucknow,4668.23,2,9000252098
1,2026-02-03T06:01:31.695346+00:00,Jaipur,8571.86,3,9000031044
1,2025-12-22T02:57:34.407297+00:00,Pune,6152.43,3,9000788372
1,2026-05-26T08:19:31.602484+00:00,Ahmedabad,4065.83,2,9000042072
1,2026-02-07T09:26:08.925933+00:00,Pune,3377.15,2,9000620384
1,2026-02-26T19:39:42.202723+00:00,Jaipur,2447.65,3,9000041611
1,2026-02-14T20:25:52.555648+00:00,Chandigarh,8657.43,2,9000477549
1,2026-02-12T10:41:57.179502+00:00,Indore,3379.36,3,9000524574
1,2026-04-02T04:13:26.923299+00:00,Chandigarh,3842.53,3,9000058589
1,2026-01-06T09:15:40.704043+00:00,Surat,1960.9,2,9000616891
1,2026-01-09T03:04:05.072144+00:00,Surat,8701.73,2,9000725144
1,2025-12-29T10:40:47.910138+00:00,Hyderabad,5161.02,2,9000026230
1,2026-04-09T17:33:24.304765+00:00,Surat,1027.85,3,9000354436
1,2026-06-02T19:14:10.537765+00:00,Jaipur,4450.62,3,9000150479
1,2025-12-18T10:53:25.062066+00:00,Hyderabad,7535.34,2,9000494843
1,2026-03-18T11:10:16.726417+00:00,Gurugram,8298.2,3,9000493699
1,2026-01-12T10:15:06.347369+00:00,Noida,7302.5,2,9000539044
1,2026-01-31T11:15:56.747963+00:00,Chennai,3973.91,3,9000000228
1,2026-02-12T23:22:29.668422+00:00,Jaipur,2343.8,2,9000711663
1,2026-04-26T06:30:01.322932+00:00,Hyderabad,1413.45,3,9000783442
1,2026-02-01T13:36:36.509710+00:00,Ahmedabad,2204.1,3,9000524701
1,2026-05-19T23:03:02.284846+00:00,Mumbai,8774.39,3,9000386599
1,2026-02-15T23:43:49.780106+00:00,Surat,5855.0,2,9000327798
1,2026-02-17T08:23:07.801197+00:00,Kolkata,1135.56,2,9000405892
1,2026-03-26T01:47:53.056584+00:00,Bengaluru,4635.12,2,9000482088
1,2026-05-01T23:29:16.792771+00:00,Ahmedabad,3031.58,3,9000325857
1,2026-05-30T13:21:02.558601+00:00,Lucknow,434.48,3,9000570558
1,2026-01-24T07:17:45.233909+00:00,Noida,5485.87,3,9000203870
1,2026-06-09T07:54:11.947291+00:00,Lucknow,7730.22,3,9000363755
1,2025-12-16T03:48:16.418772+00:00,Jaipur,4209.46,2,9000233620
1,2026-03-19T07:30:56.290376+00:00,Noida,2630.78,2,9000340620
1,2026-05-19T03:24:16.241859+00:00,Mumbai,5637.29,2,9000763694
1,2026-03-29T13:36:50.686608+00:00,Jaipur,438.7,3,9000778495
1,2026-05-23T00:34:24.520130+00:00,Bengaluru,2839.74,2,9000373513
1,2026-05-09T15:46:59.584554+00:00,Bengaluru,726.2,3,9000162167
1,2026-01-07T01:52:16.713020+00:00,Bengaluru,4437.53,2,9000297131
1,2026-04-29T13:40:59.176288+00:00,Hyderabad,3969.81,2,9000175941
2,2026-06-08T23:03:36.226189+00:00,Hyderabad,10603.349999999999,4,9000322168
1,2026-02-09T06:44:45.849589+00:00,Hyderabad,5119.49,3,9000389273
1,2026-04-02T18:46:40.056341+00:00,Chennai,4328.16,3,9000439836
1,2026-05-28T17:57:54.980484+00:00,Ahmedabad,1555.08,2,9000592904
1,2026-05-01T23:57:35.770148+00:00,Jaipur,5533.08,2,9000662064
1,2026-04-29T02:38:58.996858+00:00,Bengaluru,5634.64,3,9000699020
1,2025-12-18T14:47:54.535743+00:00,Kolkata,8284.24,3,9000613346
1,2026-03-16T09:28:24.148841+00:00,Chandigarh,4790.88,3,9000586062
1,2026-03-30T03:03:31.370345+00:00,Gurugram,3454.9,2,9000636017
1,2026-01-25T05:03:33.473973+00:00,Kolkata,3721.96,3,9000641568
2,2026-04-24T09:04:39.714558+00:00,Jaipur,8677.55,5,9000399589
1,2026-05-17T04:39:16.560257+00:00,Hyderabad,1084.86,3,9000547968
1,2026-05-27T05:18:01.760955+00:00,Chandigarh,1281.81,2,9000218890
1,2026-02-24T19:13:10.689904+00:00,Jaipur,538.52,2,9000183624
1,2026-04-13T23:51:02.685774+00:00,Noida,4889.63,2,9000335054
1,2026-01-04T06:45:57.479552+00:00,Gurugram,7950.92,3,9000737578
1,2026-02-23T09:24:04.962960+00:00,Lucknow,705.29,2,9000421138
1,2026-04-08T19:08:17.281689+00:00,Gurugram,1143.3,3,9000721854
1,2026-01-01T00:55:18.320258+00:00,Lucknow,2138.47,2,9000105773
1,2026-05-05T07:25:41.533228+00:00,Ahmedabad,2906.84,3,9000130805
1,2026-05-27T10:33:42.960367+00:00,Noida,4455.69,2,9000271811
1,2026-04-30T22:29:02.734035+00:00,Kolkata,7595.62,3,9000186720
1,2026-01-18T10:19:45.760948+00:00,Lucknow,1436.73,3,9000210328
1,2026-02-03T14:15:53.718956+00:00,Mumbai,517.5,2,9000630261
1,2026-03-17T13:28:32.963622+00:00,Chandigarh,6607.23,2,9000088844
1,2025-12-23T09:32:39.453433+00:00,Bengaluru,2147.41,3,9000117931
1,2026-03-08T02:29:35.448662+00:00,Indore,3141.95,3,9000210116
1,2026-04-27T13:24:50.461156+00:00,Hyderabad,8790.5,2,9000261061
1,2026-02-21T11:55:38.721786+00:00,Indore,8274.35,3,9000293969
1,2026-02-27T16:17:38.385305+00:00,Chandigarh,4191.54,3,9000420764
1,2026-06-04T11:52:34.142578+00:00,Pune,4913.83,3,9000004009
2,2026-04-19T14:18:19.931672+00:00,Chandigarh,8318.92,5,9000416795
1,2026-03-01T07:43:14.949149+00:00,Ahmedabad,7378.91,2,9000500884
1,2026-03-07T17:18:45.644388+00:00,Chandigarh,8044.94,2,9000645593
1,2026-05-23T18:18:36.425611+00:00,Chandigarh,459.42,3,9000183214
1,2026-04-09T23:46:34.288449+00:00,Lucknow,3885.05,3,9000512196
1,2026-05-05T04:35:49.991902+00:00,Delhi,805.12,3,9000592413
1,2026-05-03T14:40:12.741615+00:00,Pune,3784.66,3,9000712142
1,2025-12-21T06:43:15.174916+00:00,Surat,7900.44,2,9000458510
1,2025-12-23T20:31:45.278424+00:00,Chandigarh,2472.21,3,9000719296
1,2026-03-09T05:15:34.543527+00:00,Ahmedabad,2694.75,2,9000233330
1,2026-04-07T08:30:49.931226+00:00,Delhi,6885.28,3,9000267828
1,2026-05-12T02:29:18.788565+00:00,Chandigarh,3497.53,2,9000386632
1,2026-06-11T09:39:18.278181+00:00,Gurugram,2590.29,2,9000335543
1,2026-01-12T15:01:07.811169+00:00,Ahmedabad,7717.24,2,9000057466
1,2026-04-14T22:21:09.426429+00:00,Kolkata,3803.13,2,9000723749
1,2025-12-23T12:51:31.019965+00:00,Chennai,8719.45,3,9000013689
1,2026-05-30T21:13:21.891290+00:00,Delhi,7399.46,3,9000154597
1,2026-05-13T05:58:55.632956+00:00,Jaipur,5343.95,3,9000012364
1,2026-02-05T17:18:23.908357+00:00,Surat,761.83,2,9000187472
1,2026-05-25T05:45:35.137578+00:00,Indore,1209.91,3,9000503406
1,2025-12-13T06:18:05.910482+00:00,Jaipur,2245.25,2,9000529430
2,2026-05-17T08:03:00.819911+00:00,Surat,12775.51,5,9000553209
1,2026-01-22T10:22:10.128314+00:00,Jaipur,6301.82,3,9000312812
1,2026-03-20T00:51:09.628394+00:00,Pune,2378.45,2,9000272664
1,2026-04-25T04:34:50.617698+00:00,Mumbai,3218.99,2,9000320621
1,2026-05-02T00:34:19.657225+00:00,Hyderabad,543.08,2,9000039249
1,2025-12-28T21:08:00.312644+00:00,Chandigarh,2739.72,3,9000154468
1,2025-12-26T11:18:17.744075+00:00,Chennai,3003.44,2,9000303132
1,2026-02-09T04:23:35.797223+00:00,Bengaluru,2551.05,2,9000544396
1,2026-02-22T00:34:30.644208+00:00,Hyderabad,6305.38,2,9000551004
1,2026-03-04T05:02:18.236148+00:00,Bengaluru,5449.91,3,9000237602
1,2026-01-11T19:06:58.001669+00:00,Delhi,2168.73,2,9000630565
1,2026-03-28T06:30:42.647337+00:00,Hyderabad,2627.06,3,9000657289
2,2026-06-01T03:43:59.662022+00:00,Pune,9114.19,4,9000771568
1,2026-04-20T09:09:01.918929+00:00,Chennai,2366.7,2,9000280791
1,2026-04-01T07:53:53.868297+00:00,Gurugram,7973.79,3,9000215293
1,2026-04-30T00:48:32.972445+00:00,Jaipur,5203.83,2,9000064813
1,2026-02-19T15:46:09.625776+00:00,Delhi,5364.05,3,9000745968
1,2026-04-01T17:38:08.235665+00:00,Ahmedabad,887.23,3,9000525490
1,2026-05-19T13:03:04.899911+00:00,Chandigarh,6952.12,3,9000554153
2,2026-04-12T09:39:40.999842+00:00,Delhi,4316.25,5,9000581841
1,2026-03-25T03:47:29.624328+00:00,Pune,3815.02,3,9000261328
1,2025-12-12T19:23:07.192434+00:00,Gurugram,4772.44,3,9000441830
1,2026-03-24T05:25:35.899453+00:00,Mumbai,3081.4,2,9000723509
1,2025-12-21T14:52:41.753048+00:00,Jaipur,3458.26,3,9000110361
1,2026-02-19T08:40:21.481572+00:00,Mumbai,8195.26,2,9000149370
1,2026-03-04T06:26:07.202094+00:00,Ahmedabad,1511.6,2,9000078976
1,2026-01-30T08:31:09.789018+00:00,Lucknow,1270.11,2,9000375611
1,2026-05-21T15:39:49.618222+00:00,Chennai,4219.38,2,9000485162
1,2026-02-21T21:39:45.397468+00:00,Chandigarh,7444.61,3,9000517104
1,2026-01-01T10:51:20.110092+00:00,Jaipur,5219.76,3,9000600443
2,2026-02-04T14:45:53.045245+00:00,Pune,3228.56,6,9000611635
1,2026-02-16T14:34:49.301770+00:00,Noida,5157.14,2,9000723621
1,2026-04-19T13:27:08.065506+00:00,Hyderabad,1533.93,3,9000358592
1,2026-02-21T04:21:37.599218+00:00,Delhi,5518.56,2,9000347269
1,2026-05-29T09:29:41.764387+00:00,Bengaluru,5639.26,3,9000179717
1,2026-03-14T00:11:26.643332+00:00,Hyderabad,4742.57,3,9000468300
1,2026-04-01T04:05:20.646063+00:00,Surat,8078.15,2,9000081097
1,2026-04-20T08:04:57.703932+00:00,Gurugram,2019.05,2,9000706263
1,2026-05-17T09:38:10.049072+00:00,Lucknow,1549.17,3,9000192122
1,2026-04-08T22:18:02.596434+00:00,Noida,1613.82,3,9000366649
1,2026-02-07T20:36:07.257915+00:00,Pune,1148.94,3,9000596933
1,2026-03-31T18:26:48.926805+00:00,Delhi,1029.98,2,9000228893
1,2026-03-22T18:27:26.971909+00:00,Pune,2938.6,2,9000464012
1,2026-05-22T12:46:07.045040+00:00,Jaipur,5583.43,3,9000131977
2,2026-05-27T02:44:25.477481+00:00,Jaipur,9917.93,4,9000467662
1,2025-12-26T15:47:39.772810+00:00,Bengaluru,3576.83,3,9000609162
1,2026-02-27T07:40:22.774423+00:00,Gurugram,8646.32,2,9000327346
1,2026-01-09T20:40:39.863978+00:00,Surat,4996.56,3,9000584095
1,2026-03-03T21:04:02.297062+00:00,Chandigarh,2477.1,3,9000723437
1,2026-01-24T08:53:31.231046+00:00,Indore,5157.85,3,9000668829
1,2026-04-19T15:55:57.918704+00:00,Hyderabad,4551.34,2,9000754450
1,2026-01-09T21:25:18.390993+00:00,Jaipur,692.13,2,9000643963
1,2026-02-17T13:05:39.460153+00:00,Jaipur,3795.31,2,9000691761
1,2026-04-20T01:16:54.082714+00:00,Chandigarh,6055.59,2,9000498970
1,2026-05-10T14:21:39.246042+00:00,Gurugram,6957.14,3,9000112248
1,2026-03-02T05:47:16.861866+00:00,Indore,8633.68,3,9000225550
1,2026-04-05T04:19:00.666157+00:00,Indore,2843.39,2,9000269398
2,2026-04-24T04:27:58.334939+00:00,Ahmedabad,11823.599999999999,4,9000623119
1,2026-03-28T02:39:58.670478+00:00,Mumbai,6185.15,2,9000661086
1,2026-02-26T11:02:34.034733+00:00,Delhi,4422.8,3,9000693359
1,2026-03-20T17:53:58.546856+00:00,Indore,6912.25,3,9000171453
1,2026-05-26T16:47:13.183224+00:00,Gurugram,5730.8,2,9000021372
1,2026-05-13T00:28:02.322025+00:00,Indore,7674.99,2,9000741038
2,2026-04-26T17:06:18.192827+00:00,Lucknow,10701.34,6,9000011711
1,2026-03-03T02:48:06.157752+00:00,Gurugram,5817.04,2,9000623504
1,2026-03-29T23:25:23.025838+00:00,Bengaluru,6500.17,3,9000755243
1,2025-12-15T19:54:45.089676+00:00,Surat,4250.29,3,9000292488
1,2026-02-07T15:38:52.595620+00:00,Pune,5111.58,2,9000418422
1,2026-02-26T11:33:08.069770+00:00,Indore,2200.35,3,9000384399
1,2026-03-04T15:46:42.930078+00:00,Mumbai,4864.88,2,9000724079
2,2026-04-10T01:27:44.245562+00:00,Delhi,13380.59,5,9000488109
1,2026-03-15T14:23:43.452385+00:00,Indore,888.22,2,9000674451
1,2025-12-21T21:28:40.292241+00:00,Chennai,4735.27,3,9000173912
1,2026-05-07T20:53:26.444879+00:00,Chennai,538.52,2,9000221811
1,2026-06-06T17:06:20.128011+00:00,Ahmedabad,1422.15,3,9000261292
1,2026-01-04T15:33:07.196469+00:00,Lucknow,1383.1,3,9000690052
1,2026-04-01T22:50:01.902393+00:00,Kolkata,5482.6,3,9000784500
1,2026-04-18T15:56:10.934726+00:00,Hyderabad,8840.59,2,9000304762
1,2026-05-19T00:16:50.221882+00:00,Delhi,1770.38,3,9000265169
1,2026-04-11T15:26:03.002449+00:00,Lucknow,2106.52,3,9000183206
1,2025-12-19T10:50:28.279528+00:00,Bengaluru,1077.57,3,9000267934
1,2026-03-04T13:59:54.350052+00:00,Noida,4246.24,3,9000475704
1,2026-03-15T06:14:13.067814+00:00,Chennai,5912.56,2,9000685441
1,2026-05-16T10:19:12.998627+00:00,Bengaluru,1976.84,2,9000212954
1,2026-06-09T08:56:11.772559+00:00,Lucknow,1746.18,2,9000255150
1,2026-03-25T11:56:13.896490+00:00,Kolkata,3281.2,3,9000313530
1,2026-03-27T19:12:51.629284+00:00,Kolkata,4070.07,3,9000742330
1,2026-04-25T13:04:37.560632+00:00,Lucknow,5596.49,3,9000163440
1,2025-12-29T19:30:37.884184+00:00,Delhi,4299.44,3,9000315325
1,2026-05-07T06:13:36.450768+00:00,Pune,4487.9,3,9000567218
1,2026-04-09T03:47:01.822469+00:00,Pune,6239.49,3,9000796573
1,2026-03-16T02:54:43.625008+00:00,Chandigarh,3968.81,2,9000067203
2,2026-04-02T19:43:52.095484+00:00,Mumbai,4881.969999999999,4,9000373729
1,2026-01-18T00:02:46.144489+00:00,Chennai,6361.29,3,9000437240
1,2026-06-04T04:17:27.160126+00:00,Hyderabad,4077.6,2,9000035382
1,2026-01-09T10:35:32.277822+00:00,Jaipur,8046.14,2,9000253335
1,2026-03-13T19:49:38.909865+00:00,Lucknow,1891.64,3,9000445967
1,2026-05-27T08:15:42.688534+00:00,Indore,5144.76,3,9000100330
1,2026-04-29T21:51:32.339129+00:00,Ahmedabad,509.75,2,9000485379
2,2026-02-07T00:56:18.844210+00:00,Gurugram,6190.03,5,9000028437
1,2026-03-12T04:27:28.278918+00:00,Noida,5028.39,2,9000413352
1,2026-03-16T05:04:11.524501+00:00,Bengaluru,8525.71,2,9000083430
1,2026-03-14T10:54:21.343247+00:00,Hyderabad,8934.36,3,9000600025
1,2026-04-24T08:38:17.544238+00:00,Pune,3063.9,3,9000265728
1,2026-06-09T23:00:06.041775+00:00,Gurugram,7342.31,3,9000528855
1,2025-12-19T09:16:31.888710+00:00,Noida,1812.86,3,9000646753
1,2026-05-15T22:15:55.819054+00:00,Noida,5018.43,3,9000706695
1,2026-02-28T00:30:06.192066+00:00,Jaipur,7951.82,2,9000054870
1,2026-03-08T21:10:39.305332+00:00,Mumbai,7734.12,2,9000157682
1,2026-01-09T17:54:23.421629+00:00,Surat,3964.61,2,9000134670
1,2026-02-02T08:39:18.612839+00:00,Pune,1014.28,2,9000545667
1,2025-12-16T06:58:49.603250+00:00,Lucknow,3625.41,2,9000018890
1,2025-12-25T16:03:50.460326+00:00,Chennai,5061.16,3,9000068477
1,2026-03-20T20:11:43.728205+00:00,Chandigarh,629.74,2,9000266491
1,2025-12-12T21:10:57.075615+00:00,Jaipur,5338.08,3,9000577047
1,2026-04-30T02:17:08.329059+00:00,Gurugram,7318.91,2,9000080760
1,2026-04-13T16:31:01.607524+00:00,Kolkata,3585.75,3,9000399096
1,2026-04-04T02:00:19.615292+00:00,Kolkata,6419.17,3,9000612899
1,2026-06-06T06:12:55.744793+00:00,Mumbai,2453.66,3,9000335343
1,2026-03-19T00:10:51.597635+00:00,Chennai,1042.64,2,9000121953
1,2026-02-08T03:07:06.831580+00:00,Lucknow,5606.11,3,9000554072
1,2026-01-05T15:05:16.091926+00:00,Chandigarh,406.09,3,9000181664
1,2025-12-20T18:24:30.866169+00:00,Indore,5353.47,3,9000559666
1,2026-03-16T04:48:17.531432+00:00,Ahmedabad,7587.66,3,9000186089
1,2026-04-03T02:23:11.631988+00:00,Gurugram,2193.79,3,9000416757
1,2026-06-08T00:39:38.717662+00:00,Pune,4164.08,2,9000657654
1,2026-05-22T08:03:52.828525+00:00,Hyderabad,6172.18,2,9000176728
1,2026-03-28T13:27:34.524852+00:00,Delhi,2314.09,2,9000251249
1,2026-03-31T16:35:31.992191+00:00,Ahmedabad,4281.78,2,9000367024
2,2026-05-28T20:31:00.740717+00:00,Hyderabad,11651.400000000001,4,9000752944
1,2026-04-26T07:05:23.546473+00:00,Gurugram,7681.28,2,9000625524
1,2026-01-08T23:58:02.096373+00:00,Indore,2594.97,2,9000721468
1,2026-05-04T19:03:43.450117+00:00,Indore,8381.07,2,9000084088
1,2026-01-10T09:54:41.741596+00:00,Chennai,1464.37,3,9000587720
1,2026-01-15T03:42:44.297022+00:00,Hyderabad,4959.43,3,9000609730
1,2026-03-24T13:32:11.954644+00:00,Gurugram,2930.11,3,9000754652
1,2026-05-01T11:55:32.480597+00:00,Ahmedabad,5050.26,3,9000215531
1,2026-01-30T14:52:31.244550+00:00,Chennai,1539.07,2,9000142291
1,2025-12-26T03:32:01.219321+00:00,Gurugram,5167.51,3,9000116250
1,2026-05-25T03:58:15.021318+00:00,Noida,7845.29,2,9000037810
1,2026-06-10T23:19:33.429761+00:00,Jaipur,1761.41,3,9000098376
1,2026-05-30T20:36:16.343725+00:00,Lucknow,4253.91,3,9000522542
1,2026-02-06T06:59:46.108591+00:00,Bengaluru,4985.6,2,9000413218
1,2025-12-23T09:35:50.418641+00:00,Mumbai,6328.04,2,9000276751
1,2026-03-21T03:38:26.284965+00:00,Jaipur,952.73,2,9000780930
1,2026-04-24T19:53:30.530742+00:00,Jaipur,5975.73,2,9000247755
1,2025-12-23T02:08:47.711119+00:00,Pune,3649.02,3,9000146449
1,2026-04-06T22:34:48.009677+00:00,Chennai,6987.85,3,9000332172
1,2026-04-26T20:50:49.367408+00:00,Delhi,5216.96,3,9000358277
1,2026-05-25T18:42:17.437688+00:00,Chandigarh,1902.99,3,9000408284
1,2026-06-01T09:17:41.310919+00:00,Hyderabad,4485.97,2,9000752213
1,2026-01-23T15:56:48.656917+00:00,Bengaluru,2214.33,2,9000097809
1,2026-04-09T04:09:26.048590+00:00,Hyderabad,4126.95,2,9000225758
1,2026-01-25T14:41:54.328843+00:00,Bengaluru,842.2,3,9000456670
1,2026-05-18T15:08:42.198306+00:00,Bengaluru,2931.0,2,9000468404
1,2026-03-27T20:50:30.984091+00:00,Gurugram,7749.32,2,9000491248
1,2026-01-04T10:00:01.712281+00:00,Hyderabad,6590.56,3,9000006222
1,2026-03-22T03:31:56.140109+00:00,Surat,5696.4,2,9000523680
1,2025-12-23T13:08:48.190211+00:00,Jaipur,7484.57,2,9000700741
1,2026-02-17T00:36:50.130472+00:00,Chandigarh,7651.61,3,9000191801
1,2026-01-03T00:22:24.771296+00:00,Ahmedabad,5997.49,3,9000333352
1,2026-01-12T11:52:06.284957+00:00,Mumbai,4249.65,3,9000515448
1,2025-12-16T12:24:39.240419+00:00,Delhi,7988.9,3,9000757656
1,2026-04-13T16:12:48.306931+00:00,Chandigarh,2875.68,3,9000108098
2,2026-02-17T07:13:58.289863+00:00,Jaipur,6825.700000000001,4,9000212462
1,2026-02-16T20:24:38.753626+00:00,Gurugram,3803.96,3,9000155598
1,2026-02-04T00:10:41.301037+00:00,Delhi,2098.88,3,9000470700
1,2025-12-17T23:37:57.860055+00:00,Gurugram,4840.78,2,9000557462
1,2026-02-18T21:28:37.155311+00:00,Surat,4264.01,2,9000717295
1,2026-04-23T07:38:12.260407+00:00,Delhi,4908.12,3,9000183755
1,2026-03-11T07:25:39.894235+00:00,Bengaluru,7346.17,3,9000548440
1,2026-01-04T15:11:02.771647+00:00,Kolkata,2084.59,3,9000627329
1,2026-02-11T15:31:26.487900+00:00,Hyderabad,5604.2,3,9000673319
1,2026-04-20T01:35:33.108258+00:00,Delhi,474.71,2,9000760324
1,2026-04-29T07:03:57.749301+00:00,Gurugram,2982.35,2,9000529123
1,2026-03-08T09:52:38.628704+00:00,Mumbai,2771.93,2,9000223834
1,2026-02-16T00:00:29.431768+00:00,Chennai,548.23,3,9000483383
1,2026-05-19T06:32:15.642377+00:00,Chandigarh,5082.17,2,9000387434
1,2025-12-31T01:15:00.793937+00:00,Surat,2618.66,3,9000137343
1,2025-12-29T11:24:37.686273+00:00,Pune,2731.79,3,9000596417
1,2026-05-20T06:49:45.313169+00:00,Noida,1938.19,2,9000260613
1,2026-02-06T05:31:53.979828+00:00,Delhi,3896.27,3,9000533160
1,2026-02-12T13:16:46.360752+00:00,Pune,5135.83,3,9000587942
1,2026-01-06T09:26:43.239567+00:00,Chandigarh,6720.08,2,9000642804
1,2026-01-25T06:17:56.204907+00:00,Jaipur,7436.43,3,9000202441
1,2026-03-08T14:35:27.969519+00:00,Ahmedabad,8172.18,2,9000388727
1,2026-03-24T20:59:19.303767+00:00,Mumbai,4260.8,3,9000513835
1,2026-05-30T05:51:58.399184+00:00,Noida,4424.49,2,9000627986
1,2026-04-12T16:28:14.688658+00:00,Surat,2074.11,3,9000690220
1,2026-04-19T20:09:51.342363+00:00,Gurugram,1610.26,2,9000695093
1,2026-04-30T11:16:19.411321+00:00,Ahmedabad,4749.4,3,9000742189
1,2026-02-16T01:27:32.775152+00:00,Ahmedabad,1170.19,3,9000100920
1,2026-01-10T05:41:30.258985+00:00,Jaipur,5492.22,2,9000393456
1,2026-02-09T23:15:21.180763+00:00,Indore,4549.35,2,9000586897
1,2026-01-07T21:36:31.482518+00:00,Gurugram,5081.69,3,9000676061
1,2026-06-06T07:45:32.312376+00:00,Chennai,7364.24,2,9000695532
1,2026-01-06T17:41:05.343904+00:00,Jaipur,1889.88,2,9000763517
1,2026-01-11T04:21:52.797614+00:00,Chennai,1384.81,3,9000210614
1,2026-01-11T01:40:30.686757+00:00,Jaipur,8724.23,2,9000259802
1,2026-05-27T19:25:02.652906+00:00,Hyderabad,7910.03,2,9000543387
1,2025-12-19T21:50:08.099058+00:00,Bengaluru,1459.87,3,9000210139
1,2026-05-01T02:16:06.604335+00:00,Ahmedabad,5573.1,3,9000735208
1,2026-05-24T04:13:31.874599+00:00,Chandigarh,3560.12,2,9000755415
1,2026-01-29T05:59:14.170544+00:00,Indore,2552.97,2,9000036062
1,2026-01-15T00:53:52.271208+00:00,Chandigarh,2357.79,3,9000088024
1,2026-02-25T08:08:30.316405+00:00,Gurugram,5957.84,2,9000016001
1,2026-02-07T05:45:12.769492+00:00,Bengaluru,5292.07,3,9000214823
1,2026-04-28T21:34:55.000133+00:00,Jaipur,5963.33,3,9000737235
1,2026-02-16T07:22:04.808677+00:00,Chandigarh,4486.38,2,9000311087
1,2026-03-03T12:28:13.546708+00:00,Lucknow,3857.68,3,9000121064
1,2026-04-19T12:57:28.727016+00:00,Indore,4638.66,3,9000188698
1,2026-05-31T02:11:54.010541+00:00,Hyderabad,4362.79,3,9000016048
1,2025-12-13T16:57:08.118578+00:00,Mumbai,3241.9,2,9000143859
1,2026-02-22T18:49:02.535279+00:00,Bengaluru,3736.15,3,9000115077
1,2026-06-08T00:40:32.820775+00:00,Chandigarh,2366.94,3,9000119596
1,2026-04-18T14:33:20.544811+00:00,Ahmedabad,1159.15,2,9000408074
1,2026-04-23T08:41:22.572730+00:00,Indore,2962.81,2,9000269051
1,2026-04-24T02:46:57.464659+00:00,Chandigarh,5566.24,3,9000464523
1,2026-03-05T22:33:22.076052+00:00,Indore,7345.37,2,9000056259
1,2026-02-10T16:11:44.715917+00:00,Jaipur,1359.76,3,9000084928
1,2026-03-26T19:02:34.120666+00:00,Chandigarh,8913.42,3,9000173300
1,2026-01-26T08:55:44.025854+00:00,Noida,5810.06,2,9000600973
1,2026-04-11T15:12:29.239023+00:00,Noida,8124.61,2,9000644063
1,2026-02-23T10:34:54.722313+00:00,Delhi,7637.24,2,9000653380
1,2026-02-25T12:35:40.544231+00:00,Ahmedabad,2803.35,2,9000674432
1,2026-04-07T18:25:44.808485+00:00,Delhi,6974.66,3,9000066222
1,2026-03-16T03:05:26.901550+00:00,Jaipur,7994.33,3,9000712810
1,2026-03-12T01:20:02.505574+00:00,Bengaluru,3121.61,2,9000126302
1,2026-02-15T20:45:22.512160+00:00,Jaipur,8680.23,3,9000423772
1,2025-12-31T14:38:54.120084+00:00,Ahmedabad,8063.62,2,9000337238
1,2026-01-13T21:31:48.451461+00:00,Indore,6004.17,3,9000209584
1,2026-04-11T11:05:20.097515+00:00,Pune,7683.39,3,9000338940
1,2026-05-19T23:20:45.824069+00:00,Indore,4662.7,2,9000277983
1,2026-05-05T04:33:06.412761+00:00,Hyderabad,8138.49,3,9000019209
1,2026-04-12T01:39:28.381004+00:00,Pune,4553.55,2,9000388606
1,2026-04-01T04:14:45.636611+00:00,Gurugram,1287.72,2,9000698654
1,2026-06-10T17:54:21.795650+00:00,Delhi,1083.91,3,9000079476
1,2026-05-12T19:24:30.821711+00:00,Indore,8123.56,2,9000060520
1,2026-02-21T12:01:02.287016+00:00,Bengaluru,3356.38,3,9000066088
1,2026-02-18T08:15:18.763250+00:00,Indore,7920.64,3,9000175277
1,2026-01-16T19:10:06.107526+00:00,Pune,7645.47,3,9000135244
1,2026-02-15T09:38:34.443377+00:00,Ahmedabad,5947.53,3,9000135651
1,2026-01-27T22:36:20.742898+00:00,Indore,5652.02,3,9000528485
1,2026-04-13T05:03:28.220596+00:00,Delhi,3115.64,3,9000452536
1,2026-05-03T10:50:51.822928+00:00,Chandigarh,2206.01,3,9000768234
1,2025-12-19T14:09:18.190651+00:00,Delhi,1121.78,3,9000239090
1,2026-04-22T21:06:48.406128+00:00,Chandigarh,7533.96,2,9000464232
1,2026-01-13T01:21:49.100127+00:00,Lucknow,7559.68,3,9000774972
2,2026-05-17T11:54:37.732304+00:00,Bengaluru,10929.46,5,9000572149
1,2026-06-05T21:29:00.016954+00:00,Delhi,869.92,3,9000226472
1,2026-02-27T05:50:26.960432+00:00,Kolkata,7915.93,2,9000081680
1,2026-01-31T07:29:43.577692+00:00,Bengaluru,8928.66,2,9000033759
1,2026-03-07T21:04:52.166596+00:00,Kolkata,8209.54,3,9000037167
1,2026-05-31T23:28:18.615839+00:00,Hyderabad,5010.95,3,9000011114
1,2026-02-28T09:07:07.635664+00:00,Hyderabad,2402.83,3,9000184753
1,2026-04-05T23:28:39.453241+00:00,Hyderabad,1945.48,3,9000149688
1,2026-01-02T10:43:51.728396+00:00,Mumbai,2487.81,3,9000206586
1,2026-04-15T22:08:18.407897+00:00,Kolkata,2758.25,2,9000341478
1,2026-01-06T00:28:22.406111+00:00,Gurugram,3275.29,2,9000281905
1,2026-04-18T15:13:06.890606+00:00,Surat,6536.27,2,9000146894
1,2026-05-27T23:04:50.174310+00:00,Bengaluru,7661.22,3,9000309275
